mapa\referencja,1,2,3,4,5,6,7
1,115,1,1,0,0,0,0
2,0,28,0,0,7,0,0
3,19,1,72,0,3,0,0
4,0,1,0,65,0,0,1
5,83,59,21,2,73,16,0
6,0,0,0,0,0,73,0
7,107,5,2,12,0,0,80
