mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,1,0
2,306,83,20,0,55,0,4
3,0,0,27,0,2,0,0
4,14,7,0,73,5,1,29
5,1,4,48,0,17,0,0
6,0,1,1,0,2,87,0
7,2,0,0,6,2,0,48
