mapa\referencja,1,2,3,4,5,6,7
1,248,2,13,0,5,0,0
2,0,77,1,0,52,1,0
3,3,0,53,0,3,0,0
4,2,3,0,78,0,0,9
5,0,4,25,0,23,0,0
6,0,1,0,0,0,87,0
7,71,8,4,1,0,1,72
