mapa\referencja,1,2,3,4,5,6,7
1,282,18,9,1,3,0,0
2,6,62,2,0,57,8,0
3,0,1,75,0,0,0,0
4,3,6,1,73,0,1,17
5,0,5,6,0,18,0,0
6,0,1,1,0,5,80,0
7,33,2,2,5,0,0,64
