mapa\referencja,1,2,3,4,5,6,7
1,268,20,6,0,2,0,0
2,3,58,3,0,60,3,0
3,14,1,80,0,5,0,0
4,38,12,2,70,1,1,16
5,0,2,4,0,10,1,0
6,0,2,1,0,5,84,0
7,1,0,0,9,0,0,65
