mapa\referencja,1,2,3,4,5,6,7
1,255,2,11,0,5,0,0
2,0,74,2,0,39,1,0
3,0,0,68,0,0,0,0
4,0,6,0,68,0,1,29
5,0,3,12,0,37,2,0
6,0,0,0,0,2,85,0
7,69,10,3,11,0,0,52
