mapa\referencja,1,2,3,4,5,6,7
1,271,14,9,1,7,0,0
2,3,69,3,0,48,7,0
3,0,0,68,0,1,0,0
4,0,3,0,72,0,0,5
5,0,3,5,0,25,0,0
6,0,1,1,0,2,81,0
7,50,5,10,6,0,1,76
