mapa\referencja,1,2,3,4,5,6,7
1,307,3,9,0,4,0,1
2,0,76,4,0,56,1,0
3,0,0,33,0,3,0,0
4,6,11,0,72,0,1,23
5,5,4,49,0,20,0,0
6,0,1,0,0,0,87,0
7,6,0,1,7,0,0,57
