mapa\referencja,1,2,3,4,5,6,7
1,311,22,15,2,7,0,0
2,0,58,2,0,46,3,0
3,0,0,63,0,0,0,0
4,3,7,1,72,0,0,4
5,0,6,13,0,27,2,0
6,0,1,1,0,3,83,0
7,10,1,1,5,0,1,77
