mapa\referencja,1,2,3,4,5,6,7
1,60,0,0,0,0,0,0
2,5,81,0,9,30,1,1
3,78,3,91,0,10,12,0
4,0,1,0,65,0,0,3
5,33,10,2,0,43,5,0
6,0,0,0,0,0,71,0
7,148,0,3,5,0,0,77
