mapa\referencja,1,2,3,4,5,6,7
1,282,13,8,1,5,0,0
2,2,67,2,0,52,3,0
3,0,0,70,0,1,0,0
4,2,3,0,71,0,0,5
5,0,5,7,0,23,2,0
6,0,1,1,0,2,83,0
7,38,6,8,7,0,1,76
