mapa\referencja,1,2,3,4,5,6,7
1,302,1,15,0,4,0,0
2,7,77,4,0,54,1,0
3,0,0,27,0,3,0,0
4,10,12,0,72,0,1,25
5,2,4,50,0,20,0,0
6,0,1,0,0,2,87,0
7,3,0,0,7,0,0,56
