mapa\referencja,1,2,3,4,5,6,7
1,21,16,0,0,27,6,0
2,112,51,2,0,22,0,0
3,1,0,68,0,2,0,0
4,0,1,0,74,0,0,19
5,69,15,20,0,31,1,0
6,0,1,0,0,0,81,0
7,121,11,6,5,1,1,62
