mapa\referencja,1,2,3,4,5,6,7
1,297,1,12,0,3,0,0
2,7,77,4,0,54,1,0
3,0,0,28,0,3,0,0
4,10,12,0,72,0,1,25
5,8,4,52,0,21,0,0
6,0,1,0,0,2,87,0
7,2,0,0,7,0,0,56
