mapa\referencja,1,2,3,4,5,6,7
1,287,2,14,0,9,0,0
2,0,69,3,0,24,0,0
3,0,0,66,0,0,0,0
4,3,15,0,66,0,1,12
5,0,7,13,0,50,3,0
6,0,0,0,0,0,85,0
7,34,2,0,13,0,0,69
