mapa\referencja,1,2,3,4,5,6,7
1,69,0,0,0,0,0,0
2,1,9,0,3,11,3,2
3,84,2,61,0,2,28,0
4,0,0,0,14,0,0,1
5,56,84,33,60,70,56,19
6,0,0,0,0,0,2,0
7,114,0,2,2,0,0,59
