mapa\referencja,1,2,3,4,5,6,7
1,134,1,3,0,0,0,0
2,0,21,0,0,4,0,0
3,63,10,75,0,29,44,0
4,0,1,0,65,0,0,1
5,63,58,17,1,50,3,0
6,0,0,0,0,0,42,0
7,64,4,1,13,0,0,80
