mapa\referencja,1,2,3,4,5,6,7
1,264,3,16,0,19,1,0
2,0,74,1,0,30,0,0
3,0,0,62,0,0,0,0
4,3,4,0,77,0,0,11
5,0,5,14,0,34,1,0
6,0,1,0,0,0,86,0
7,57,8,3,2,0,1,70
