mapa\referencja,1,2,3,4,5,6,7
1,8,0,0,0,0,0,0
2,247,52,84,0,30,32,2
3,10,2,7,0,0,0,0
4,0,1,0,65,0,0,1
5,12,37,4,2,53,4,0
6,0,0,0,0,0,53,0
7,47,3,1,12,0,0,78
