mapa\referencja,1,2,3,4,5,6,7
1,258,2,13,0,7,0,0
2,0,69,2,0,21,0,0
3,1,0,74,0,0,0,0
4,0,5,0,68,0,1,27
5,0,8,4,0,53,3,0
6,0,0,0,0,2,85,0
7,65,11,3,11,0,0,54
