mapa\referencja,1,2,3,4,5,6,7
1,19,10,0,0,27,5,0
2,181,57,6,0,14,0,0
3,0,0,51,0,4,0,0
4,0,1,0,74,0,0,19
5,2,11,23,0,36,0,0
6,0,1,0,0,0,83,0
7,122,15,16,5,2,1,62
