mapa\referencja,1,2,3,4,5,6,7
1,18,14,0,0,27,6,0
2,206,55,4,0,22,0,0
3,3,0,67,0,3,0,0
4,0,1,0,74,0,0,18
5,5,13,19,0,31,0,0
6,0,1,0,0,0,82,0
7,92,11,6,5,0,1,63
