mapa\referencja,1,2,3,4,5,6,7
1,321,33,12,4,6,0,4
2,0,53,2,0,57,9,0
3,0,0,45,0,1,0,0
4,1,6,1,68,0,1,24
5,2,2,35,0,15,0,0
6,0,1,1,0,4,79,0
7,0,0,0,7,0,0,53
