mapa\referencja,1,2,3,4,5,6,7
1,293,5,14,0,5,0,0
2,0,71,3,0,56,3,0
3,0,0,64,0,0,0,0
4,1,12,0,66,0,1,7
5,0,4,15,0,22,0,0
6,0,0,0,0,0,85,0
7,30,3,0,13,0,0,74
