mapa\referencja,1,2,3,4,5,6,7
1,220,7,4,0,1,0,0
2,16,41,0,0,57,11,0
3,3,0,52,0,2,0,0
4,71,41,6,72,6,1,31
5,14,4,33,0,15,0,0
6,0,2,1,0,2,77,0
7,0,0,0,7,0,0,50
