mapa\referencja,1,2,3,4,5,6,7
1,262,3,16,0,31,1,0
2,2,62,4,0,22,0,0
3,0,0,65,0,1,0,0
4,1,6,0,71,0,1,18
5,5,15,8,0,29,0,0
6,0,1,0,0,0,87,0
7,54,8,3,8,0,0,63
