mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,1,0
2,314,82,30,1,56,1,15
3,0,0,27,0,4,0,0
4,6,9,0,78,8,10,38
5,0,4,39,0,15,0,0
6,0,0,0,0,0,77,0
7,3,0,0,0,0,0,28
