mapa\referencja,1,2,3,4,5,6,7
1,307,26,16,1,19,0,0
2,4,55,6,0,42,5,0
3,0,0,64,0,0,0,0
4,13,9,1,71,0,1,21
5,0,2,8,0,14,0,0
6,0,3,1,0,8,83,0
7,0,0,0,7,0,0,60
