mapa\referencja,1,2,3,4,5,6,7
1,65,0,0,0,0,0,0
2,2,43,0,4,3,0,0
3,75,3,89,0,3,12,0
4,0,1,0,65,0,0,3
5,105,47,6,0,77,10,0
6,0,0,0,0,0,67,0
7,77,1,1,10,0,0,78
