mapa\referencja,1,2,3,4,5,6,7
1,305,2,8,0,4,0,1
2,1,79,4,0,56,1,0
3,0,0,36,0,2,0,0
4,4,9,0,72,0,1,23
5,8,4,47,0,20,0,0
6,0,1,0,0,1,87,0
7,6,0,1,7,0,0,57
