mapa\referencja,1,2,3,4,5,6,7
1,65,0,0,0,0,0,0
2,4,58,0,7,4,0,4
3,73,2,89,0,8,12,0
4,0,1,0,67,0,0,3
5,90,33,6,0,71,9,0
6,0,0,0,0,0,68,0
7,92,1,1,5,0,0,74
