mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,306,77,35,0,33,0,3
3,0,0,25,0,4,0,0
4,7,2,0,72,1,2,28
5,7,15,35,0,45,4,0
6,0,1,1,0,0,83,0
7,3,0,0,7,0,0,50
