mapa\referencja,1,2,3,4,5,6,7
1,251,12,8,1,6,0,0
2,5,67,3,0,43,8,0
3,0,0,45,0,1,0,0
4,3,5,0,70,0,0,2
5,0,7,28,0,31,0,0
6,0,1,1,0,2,80,0
7,65,3,11,8,0,1,79
