mapa\referencja,1,2,3,4,5,6,7
1,316,37,15,3,7,0,1
2,7,45,3,0,49,6,0
3,0,1,69,0,0,0,0
4,0,5,1,65,0,1,8
5,0,6,7,0,24,0,0
6,0,1,1,0,3,82,0
7,1,0,0,11,0,0,72
