mapa\referencja,1,2,3,4,5,6,7
1,303,3,14,0,29,2,0
2,3,67,4,0,23,0,0
3,0,0,31,0,1,0,0
4,8,12,0,72,0,1,22
5,2,12,46,0,30,0,0
6,0,1,0,0,0,86,0
7,8,0,1,7,0,0,59
