mapa\referencja,1,2,3,4,5,6,7
1,297,4,15,0,25,3,0
2,12,78,3,0,29,0,0
3,1,0,30,0,2,0,0
4,5,8,0,72,0,1,23
5,0,4,47,0,27,0,0
6,0,1,0,0,0,85,0
7,9,0,1,7,0,0,58
