mapa\referencja,1,2,3,4,5,6,7
1,6,0,0,0,0,0,0
2,3,32,0,7,6,3,3
3,43,3,34,0,1,32,0
4,0,1,0,65,0,0,3
5,179,59,61,1,76,51,0
6,0,0,0,0,0,3,0
7,93,0,1,6,0,0,75
