mapa\referencja,1,2,3,4,5,6,7
1,24,0,1,0,0,1,0
2,239,82,8,0,62,2,0
3,0,0,27,0,2,0,0
4,14,3,2,72,1,1,26
5,38,9,57,0,18,0,2
6,0,1,1,0,0,85,0
7,9,0,0,7,0,0,53
