mapa\referencja,1,2,3,4,5,6,7
1,311,2,14,0,5,0,1
2,1,77,5,0,55,1,0
3,0,0,26,0,2,0,0
4,5,11,0,72,0,1,23
5,4,4,51,0,21,0,0
6,0,1,0,0,0,87,0
7,3,0,0,7,0,0,57
