mapa\referencja,1,2,3,4,5,6,7
1,311,23,8,3,2,0,1
2,5,57,2,0,55,8,0
3,2,0,65,0,2,0,0
4,6,9,1,69,0,1,18
5,0,3,18,0,14,0,0
6,0,3,2,0,10,80,0
7,0,0,0,7,0,0,62
