mapa\referencja,1,2,3,4,5,6,7
1,276,14,5,1,15,0,0
2,2,57,4,0,22,3,0
3,6,1,70,0,1,0,0
4,39,12,2,70,0,1,11
5,0,10,14,0,41,2,0
6,0,1,1,0,4,83,0
7,1,0,0,8,0,0,70
