mapa\referencja,1,2,3,4,5,6,7
1,315,40,7,5,9,0,2
2,0,41,2,0,43,8,0
3,0,0,40,0,1,0,0
4,2,8,1,63,0,1,17
5,7,4,45,0,17,0,0
6,0,2,1,0,13,80,0
7,0,0,0,11,0,0,62
