mapa\referencja,1,2,3,4,5,6,7
1,300,4,16,0,6,0,0
2,7,72,3,0,45,1,0
3,0,0,63,0,3,0,0
4,10,11,0,71,0,1,24
5,4,7,14,0,27,0,0
6,0,1,0,0,2,87,0
7,3,0,0,8,0,0,57
