mapa\referencja,1,2,3,4,5,6,7
1,306,2,12,0,4,0,0
2,0,77,3,0,54,3,0
3,0,0,65,0,1,0,0
4,18,15,0,71,0,1,36
5,0,1,16,0,23,0,0
6,0,0,0,0,1,85,0
7,0,0,0,8,0,0,45
