mapa\referencja,1,2,3,4,5,6,7
1,318,7,24,0,5,0,1
2,0,74,1,0,53,1,0
3,0,0,64,0,1,0,0
4,4,9,0,72,0,1,24
5,0,4,7,0,24,0,0
6,0,1,0,0,0,87,0
7,2,0,0,7,0,0,56
