mapa\referencja,1,2,3,4,5,6,7
1,18,7,0,0,25,8,0
2,231,66,9,0,18,0,0
3,3,0,57,0,4,0,0
4,0,1,0,75,0,0,20
5,2,11,23,0,36,1,0
6,0,0,0,0,0,79,0
7,70,10,7,4,0,1,61
