mapa\referencja,1,2,3,4,5,6,7
1,284,2,14,0,5,0,0
2,0,72,3,0,36,0,0
3,0,0,67,0,0,0,0
4,0,10,0,66,0,1,14
5,0,6,12,0,42,3,0
6,0,0,0,0,0,85,0
7,40,5,0,13,0,0,67
