mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,319,84,29,0,56,1,6
3,0,0,23,0,4,0,0
4,2,5,0,72,3,1,26
5,0,5,43,0,18,0,0
6,0,1,1,0,2,87,0
7,2,0,0,7,0,0,49
