mapa\referencja,1,2,3,4,5,6,7
1,311,4,14,0,5,0,0
2,0,73,3,0,53,3,0
3,0,0,64,0,0,0,0
4,12,15,0,69,0,1,34
5,0,3,15,0,23,0,0
6,0,0,0,0,2,85,0
7,1,0,0,10,0,0,47
