mapa\referencja,1,2,3,4,5,6,7
1,256,1,14,0,6,0,0
2,8,73,3,0,44,1,0
3,1,0,67,0,1,0,0
4,1,6,0,71,0,1,16
5,2,6,9,0,30,0,0
6,0,1,0,0,2,87,0
7,56,8,3,8,0,0,65
