mapa\referencja,1,2,3,4,5,6,7
1,253,3,16,0,19,1,0
2,0,75,1,0,30,0,0
3,0,0,63,0,0,0,0
4,2,3,0,78,0,0,9
5,0,5,13,0,34,1,0
6,0,1,0,0,0,86,0
7,69,8,3,1,0,1,72
