mapa\referencja,1,2,3,4,5,6,7
1,255,8,6,0,4,0,0
2,11,68,9,0,56,5,0
3,2,0,49,0,1,0,0
4,54,15,5,71,1,1,22
5,0,2,26,0,13,0,0
6,0,2,1,0,8,83,0
7,2,0,0,8,0,0,59
