mapa\referencja,1,2,3,4,5,6,7
1,19,13,0,0,27,6,0
2,220,57,9,0,19,0,0
3,3,0,63,0,3,0,0
4,0,1,0,76,0,0,19
5,5,13,24,0,33,1,0
6,0,1,0,0,0,81,0
7,77,10,0,3,1,1,62
