mapa\referencja,1,2,3,4,5,6,7
1,293,2,14,0,5,0,0
2,0,75,1,0,55,3,0
3,0,0,66,0,0,0,0
4,1,12,0,65,0,1,5
5,0,3,15,0,22,0,0
6,0,0,0,0,1,85,0
7,30,3,0,14,0,0,76
