mapa\referencja,1,2,3,4,5,6,7
1,57,0,0,0,0,0,0
2,1,66,0,9,9,1,1
3,54,2,89,0,6,19,0
4,0,1,0,65,0,0,3
5,76,26,5,0,68,7,0
6,0,0,0,0,0,62,0
7,136,0,2,5,0,0,77
