mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,237,50,10,0,11,0,0
3,5,0,74,0,1,0,0
4,0,1,0,72,0,0,20
5,2,14,11,0,42,1,0
6,0,0,0,0,0,79,0
7,79,30,1,7,29,9,61
