mapa\referencja,1,2,3,4,5,6,7
1,321,34,12,3,8,0,0
2,0,47,2,0,50,9,0
3,0,0,43,0,1,0,0
4,1,8,1,58,0,1,2
5,0,4,37,0,20,0,0
6,0,1,1,0,4,79,0
7,2,1,0,18,0,0,79
