mapa\referencja,1,2,3,4,5,6,7
1,309,3,9,0,4,0,1
2,0,80,4,0,56,1,0
3,1,0,37,0,2,0,0
4,4,7,0,72,0,1,24
5,4,4,45,0,21,0,0
6,0,1,0,0,0,87,0
7,6,0,1,7,0,0,56
