mapa\referencja,1,2,3,4,5,6,7
1,237,7,4,0,7,5,3
2,60,60,11,0,34,0,0
3,0,0,24,0,5,0,0
4,10,18,0,72,21,6,21
5,14,10,56,0,16,0,1
6,0,0,0,0,0,78,0
7,3,0,1,7,0,0,56
