mapa\referencja,1,2,3,4,5,6,7
1,260,19,5,0,1,0,0
2,5,50,2,0,53,7,0
3,7,0,57,0,2,0,0
4,50,18,3,71,1,1,23
5,2,5,28,0,19,0,0
6,0,3,1,0,7,81,0
7,0,0,0,8,0,0,58
