mapa\referencja,1,2,3,4,5,6,7
1,21,12,0,0,27,6,0
2,185,57,8,0,19,0,0
3,3,0,66,0,3,0,0
4,0,1,0,76,0,0,19
5,5,13,21,0,33,0,0
6,0,1,0,0,0,82,0
7,110,11,1,3,1,1,62
