mapa\referencja,1,2,3,4,5,6,7
1,21,14,0,0,27,6,0
2,140,53,2,0,22,0,0
3,2,0,67,0,4,0,0
4,0,1,0,74,0,0,18
5,32,13,20,0,29,0,0
6,0,1,0,0,0,82,0
7,129,13,7,5,1,1,63
