mapa\referencja,1,2,3,4,5,6,7
1,255,1,14,0,5,0,0
2,8,75,4,0,53,1,0
3,0,0,66,0,2,0,0
4,1,6,0,71,0,1,16
5,3,4,9,0,21,0,0
6,0,1,0,0,2,87,0
7,57,8,3,8,0,0,65
