mapa\referencja,1,2,3,4,5,6,7
1,305,1,9,0,4,0,1
2,1,81,4,0,55,1,0
3,0,0,26,0,2,0,0
4,4,8,0,72,0,1,23
5,12,4,57,0,22,0,0
6,0,1,0,0,0,87,0
7,2,0,0,7,0,0,57
